UID: 57694815
Time,Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Fee Rate,Trade ID,Order ID
2024-01-03 04:04:12,USDT,BTCUSDT,trade,Open Long,0.9350,0.9350,45280.00000000,0E-8,7.62062400,0E-8,-7.62062400,10533.68674945,0.00018000,56198639-6c84-556b-ae2f-31d1adc0c49a,bdf4601c-ef29-47a8-ba8a-dfd50fad7908
2024-01-02 15:20:03,USDT,BTCUSDT,trade,Close Long,0.5010,1.0050,44909.80000000,0E-8,8.99992392,238.25786387,229.25793995,10081.41869153,0.00040000,d8704aca-a05f-5b6e-9ed9-e2851740bc7e,ee9bbc0a-43fa-463a-b98d-a8b083a5c5b3
2024-01-02 15:20:03,USDT,BTCUSDT,trade,Close Long,0.1020,0.9030,44909.80000000,0E-8,1.83231984,48.50758905,46.67526921,10128.09396074,0.00040000,58593332-7093-55a4-a2cd-8a48079a7564,ee9bbc0a-43fa-463a-b98d-a8b083a5c5b3
2024-01-02 15:20:03,USDT,BTCUSDT,trade,Close Long,0.0010,1.5060,44909.80000000,0E-8,0.01796392,0.47556460,0.45760068,9852.16075158,0.00040000,f3cbdefb-6079-5db3-bf7e-b366625b1c01,ee9bbc0a-43fa-463a-b98d-a8b083a5c5b3
2024-01-02 15:20:03,USDT,BTCUSDT,trade,Close Long,0.6000,0.3030,44909.80000000,0E-8,10.77835200,285.33875912,274.56040712,10402.65436786,0.00040000,d33ea0e5-d87b-5814-97ef-347ef483a7aa,ee9bbc0a-43fa-463a-b98d-a8b083a5c5b3
2024-01-02 15:20:03,USDT,BTCUSDT,trade,Close Long,0.3030,0.0000,44909.80000000,0E-8,5.44306776,144.09607335,138.65300559,10541.30737345,0.00040000,c21310cb-b028-58d5-9de2-3a3074d7fcd6,ee9bbc0a-43fa-463a-b98d-a8b083a5c5b3
2024-01-02 08:00:00,USDT,BTCUSDT,funding,Open Long,1.5070,1.5070,45500.00000000,34.25545123,34.25545123,0E-8,-34.25545123,9851.70315090,0.00049958,b925e478-249c-4a45-a8b2-bbab2c93224e,405f2bbd-928e-4a23-95d8-2da253b5c521
2024-01-02 04:50:59,USDT,BTCUSDT,trade,Open Long,0.0020,0.7330,45250.00000000,0E-8,0.01629000,0E-8,-0.01629000,9892.26283213,0.00018000,6c3ec6e9-178d-5af9-9355-523855192802,b59e85af-ba47-4a3c-8bc9-dd8906c27492
2024-01-02 04:50:59,USDT,BTCUSDT,trade,Open Long,0.7070,1.4400,45250.00000000,0E-8,5.75851500,0E-8,-5.75851500,9886.50431713,0.00018000,d2ba6271-5e86-53c6-a1d8-a3cb498f8c42,b59e85af-ba47-4a3c-8bc9-dd8906c27492
2024-01-02 04:50:59,USDT,BTCUSDT,trade,Open Long,0.0670,1.5070,45250.00000000,0E-8,0.54571500,0E-8,-0.54571500,9885.95860213,0.00018000,e27141ab-5b66-56eb-b773-56f4882c2f92,b59e85af-ba47-4a3c-8bc9-dd8906c27492
2024-01-02 00:00:00,USDT,BTCUSDT,funding,Open Long,0.7310,0.7310,44235.50000000,18.48560716,18.48560716,0E-8,-18.48560716,9892.27912213,0.00057167,e5740bfa-9f9d-4072-91eb-5dc381e4d007,37706669-ca45-47c8-a7aa-16722aa0f883
2024-01-01 23:35:25,USDT,BTCUSDT,trade,Close Long,0.0010,1.3070,44031.80000000,0E-8,0.01761272,0.46354727,0.44593455,9653.90643193,0.00040000,45539fc9-5cde-53c7-970f-38c278b3c4db,91c95f99-272e-4c8b-bac9-608e0745aa32
2024-01-01 23:35:25,USDT,BTCUSDT,trade,Close Long,0.1540,1.3080,44031.80000000,0E-8,2.71235888,71.38627866,68.67391978,9653.46049738,0.00040000,9dfb7789-e840-5ce8-93ab-bf0f29d413f4,91c95f99-272e-4c8b-bac9-608e0745aa32
2024-01-01 23:35:25,USDT,BTCUSDT,trade,Close Long,0.5620,0.7310,44031.80000000,0E-8,9.89834864,260.51356238,250.61521374,9910.76472929,0.00040000,801554b0-c9f4-5fc9-b108-44adcd175246,91c95f99-272e-4c8b-bac9-608e0745aa32
2024-01-01 23:35:25,USDT,BTCUSDT,trade,Close Long,0.0140,1.2930,44031.80000000,0E-8,0.24657808,6.48966170,6.24308362,9660.14951555,0.00040000,b876d50d-beab-5f6b-bb42-df1973180e07,91c95f99-272e-4c8b-bac9-608e0745aa32
2024-01-01 21:47:52,USDT,BTCUSDT,trade,Open Long,0.1250,1.4620,43569.00000000,0E-8,2.17845000,0E-8,-2.17845000,9584.78657760,0.00040000,ab8d4387-0dce-5b24-af99-340b20941882,21f1d501-2f9f-46ba-bd4f-0462be14a73e
2024-01-01 21:47:52,USDT,BTCUSDT,trade,Open Long,0.0220,0.1370,43569.00000000,0E-8,0.38340720,0E-8,-0.38340720,9607.87814760,0.00040000,f22966de-c7b2-5b15-9d69-1fa6eca2bea4,21f1d501-2f9f-46ba-bd4f-0462be14a73e
2024-01-01 21:47:52,USDT,BTCUSDT,trade,Open Long,0.2000,0.3370,43569.00000000,0E-8,3.48552000,0E-8,-3.48552000,9604.39262760,0.00040000,a45c40ba-3dc1-5918-9955-47fc81faf44a,21f1d501-2f9f-46ba-bd4f-0462be14a73e
2024-01-01 21:47:52,USDT,BTCUSDT,trade,Open Long,0.5000,0.8370,43569.00000000,0E-8,8.71380000,0E-8,-8.71380000,9595.67882760,0.00040000,a90e42e9-0d22-5a7e-b8cd-9506dda8e546,21f1d501-2f9f-46ba-bd4f-0462be14a73e
2024-01-01 21:47:52,USDT,BTCUSDT,trade,Open Long,0.5000,1.3370,43569.00000000,0E-8,8.71380000,0E-8,-8.71380000,9586.96502760,0.00040000,762fb622-fe2d-5a93-a6f1-1189b0eb3ab7,21f1d501-2f9f-46ba-bd4f-0462be14a73e
2024-01-01 21:47:37,USDT,BTCUSDT,trade,Open Long,0.0430,0.1150,43559.50000000,0E-8,0.74922340,0E-8,-0.74922340,9608.26155480,0.00040000,e0cd8a48-6f38-5776-922a-4d7525f10da5,da7fc2c7-25b9-4a0e-ae7d-a4ed6fefc29e
2024-01-01 21:47:37,USDT,BTCUSDT,trade,Open Long,0.0720,0.0720,43559.50000000,0E-8,1.25451360,0E-8,-1.25451360,9609.01077820,0.00040000,7309bf8c-6e46-5cf3-afb2-90f452d4a946,da7fc2c7-25b9-4a0e-ae7d-a4ed6fefc29e
